lid,name,date_time,parameter,result,result_units,depth,dep_units,lat,lon,NWSC_Max
ADM001,ADM001,2014-05-07 20:06:13,"Temperature, water",10.2489004135132,deg C,4.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:15,"Temperature, water",10.1470003128052,deg C,4.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:17,"Temperature, water",10.0967998504639,deg C,5.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:18,"Temperature, water",9.97140026092529,deg C,5.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:20,"Temperature, water",9.90419960021973,deg C,6.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:22,"Temperature, water",9.8730001449585,deg C,6.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:23,"Temperature, water",9.82019996643066,deg C,7.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:25,"Temperature, water",9.77449989318848,deg C,7.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:27,"Temperature, water",9.69379997253418,deg C,8.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:28,"Temperature, water",9.64379978179932,deg C,8.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:30,"Temperature, water",9.63469982147217,deg C,9.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:32,"Temperature, water",9.63220024108887,deg C,9.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:33,"Temperature, water",9.6294002532959,deg C,10.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:35,"Temperature, water",9.62230014801025,deg C,10.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:37,"Temperature, water",9.61079978942871,deg C,11.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:38,"Temperature, water",9.58590030670166,deg C,11.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:40,"Temperature, water",9.57269954681396,deg C,12.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:42,"Temperature, water",9.57120037078857,deg C,12.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:43,"Temperature, water",9.56719970703125,deg C,13.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:45,"Temperature, water",9.5629997253418,deg C,13.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:47,"Temperature, water",9.55980014801025,deg C,14.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:48,"Temperature, water",9.5576000213623,deg C,14.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:50,"Temperature, water",9.55350017547607,deg C,15.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:52,"Temperature, water",9.55259990692139,deg C,15.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:53,"Temperature, water",9.55319976806641,deg C,16.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:55,"Temperature, water",9.55410003662109,deg C,16.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:57,"Temperature, water",9.55259990692139,deg C,17.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:06:58,"Temperature, water",9.55210018157959,deg C,17.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:07:00,"Temperature, water",9.55259990692139,deg C,18.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:07:02,"Temperature, water",9.55230045318604,deg C,18.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:07:03,"Temperature, water",9.55379962921143,deg C,19.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:07:05,"Temperature, water",9.55580043792725,deg C,19.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-05-07 20:07:07,"Temperature, water",9.55879974365234,deg C,20.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:03,"Temperature, water",11.3277997970581,deg C,1.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:05,"Temperature, water",11.326000213623,deg C,1.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:07,"Temperature, water",11.3239002227783,deg C,2.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:08,"Temperature, water",11.3183002471924,deg C,2.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:10,"Temperature, water",11.3196001052856,deg C,3.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:12,"Temperature, water",11.3208999633789,deg C,3.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:13,"Temperature, water",11.3010997772217,deg C,4.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:15,"Temperature, water",11.2428998947144,deg C,4.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:17,"Temperature, water",11.270899772644,deg C,5.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:18,"Temperature, water",11.2769002914429,deg C,5.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:20,"Temperature, water",11.2739000320435,deg C,6.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:22,"Temperature, water",11.2769002914429,deg C,6.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:23,"Temperature, water",11.2292003631592,deg C,7.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:25,"Temperature, water",11.1715002059937,deg C,7.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:27,"Temperature, water",11.1442003250122,deg C,8.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:28,"Temperature, water",11.0866003036499,deg C,8.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:30,"Temperature, water",11.0830001831055,deg C,9.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:32,"Temperature, water",11.0820999145508,deg C,9.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:33,"Temperature, water",11.0790996551514,deg C,10.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:35,"Temperature, water",11.0801000595093,deg C,10.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:37,"Temperature, water",11.0785999298096,deg C,11.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:38,"Temperature, water",11.0811996459961,deg C,11.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:40,"Temperature, water",11.0902004241943,deg C,12.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:42,"Temperature, water",11.097900390625,deg C,12.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:43,"Temperature, water",11.1070003509521,deg C,13.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:45,"Temperature, water",11.1091995239258,deg C,13.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:47,"Temperature, water",11.1127996444702,deg C,14.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:48,"Temperature, water",11.1110000610352,deg C,14.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:50,"Temperature, water",11.1077995300293,deg C,15.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:52,"Temperature, water",11.1099996566772,deg C,15.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:53,"Temperature, water",11.1126003265381,deg C,16.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:55,"Temperature, water",11.1127004623413,deg C,16.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:57,"Temperature, water",11.1100997924805,deg C,17.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:19:58,"Temperature, water",11.1016998291016,deg C,17.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:20:00,"Temperature, water",11.0914001464844,deg C,18.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:20:02,"Temperature, water",11.0685997009277,deg C,18.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:20:03,"Temperature, water",11.067099571228,deg C,19.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:20:05,"Temperature, water",11.0546998977661,deg C,19.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-06-10 20:20:07,"Temperature, water",11.0209999084473,deg C,20.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:03,"Temperature, water",13.7706003189087,deg C,1.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:05,"Temperature, water",13.1206998825073,deg C,1.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:07,"Temperature, water",12.644700050354,deg C,2.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:08,"Temperature, water",12.3422002792358,deg C,2.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:10,"Temperature, water",12.3107004165649,deg C,3.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:12,"Temperature, water",12.288200378418,deg C,3.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:13,"Temperature, water",12.2815999984741,deg C,4.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:15,"Temperature, water",12.2518997192383,deg C,4.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:17,"Temperature, water",12.2137002944946,deg C,5.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:18,"Temperature, water",12.0024003982544,deg C,5.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:20,"Temperature, water",11.7843999862671,deg C,6.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:22,"Temperature, water",11.697699546814,deg C,6.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:23,"Temperature, water",11.6036996841431,deg C,7.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:25,"Temperature, water",11.5109996795654,deg C,7.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:27,"Temperature, water",11.489800453186,deg C,8.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:28,"Temperature, water",11.4273996353149,deg C,8.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:30,"Temperature, water",11.3940000534058,deg C,9.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:32,"Temperature, water",11.3663997650146,deg C,9.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:33,"Temperature, water",11.3626003265381,deg C,10.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:35,"Temperature, water",11.3508996963501,deg C,10.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:37,"Temperature, water",11.3458995819092,deg C,11.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:38,"Temperature, water",11.3417997360229,deg C,11.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:40,"Temperature, water",11.3313999176025,deg C,12.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:42,"Temperature, water",11.3171997070313,deg C,12.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:43,"Temperature, water",11.2882995605469,deg C,13.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:45,"Temperature, water",11.2735996246338,deg C,13.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:47,"Temperature, water",11.265700340271,deg C,14.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:48,"Temperature, water",11.2629995346069,deg C,14.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:50,"Temperature, water",11.2600002288818,deg C,15.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:52,"Temperature, water",11.2623996734619,deg C,15.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:53,"Temperature, water",11.256199836731,deg C,16.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:55,"Temperature, water",11.1929998397827,deg C,16.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:57,"Temperature, water",11.1840000152588,deg C,17.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:14:58,"Temperature, water",11.1809997558594,deg C,17.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:15:00,"Temperature, water",11.1484003067017,deg C,18.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:15:02,"Temperature, water",11.1323003768921,deg C,18.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:15:03,"Temperature, water",11.0925998687744,deg C,19.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:15:05,"Temperature, water",11.0740003585815,deg C,19.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-07-01 20:15:07,"Temperature, water",11.0550003051758,deg C,20.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:03,"Temperature, water",12.6593999862671,deg C,1.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:05,"Temperature, water",12.5913000106812,deg C,1.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:07,"Temperature, water",12.5579996109009,deg C,2.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:08,"Temperature, water",12.5600004196167,deg C,2.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:10,"Temperature, water",12.559700012207,deg C,3.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:12,"Temperature, water",12.5389003753662,deg C,3.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:13,"Temperature, water",12.5253000259399,deg C,4.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:15,"Temperature, water",12.5353002548218,deg C,4.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:17,"Temperature, water",12.5483999252319,deg C,5.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:18,"Temperature, water",12.5426998138428,deg C,5.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:20,"Temperature, water",12.5359001159668,deg C,6.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:22,"Temperature, water",12.507399559021,deg C,6.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:23,"Temperature, water",12.3886995315552,deg C,7.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:25,"Temperature, water",12.3748998641968,deg C,7.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:27,"Temperature, water",12.378399848938,deg C,8.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:28,"Temperature, water",12.3972997665405,deg C,8.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:30,"Temperature, water",12.3775997161865,deg C,9.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:32,"Temperature, water",12.3734998703003,deg C,9.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:33,"Temperature, water",12.3681001663208,deg C,10.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:35,"Temperature, water",12.3447999954224,deg C,10.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:37,"Temperature, water",12.3306999206543,deg C,11.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:38,"Temperature, water",12.3170003890991,deg C,11.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:40,"Temperature, water",12.3008003234863,deg C,12.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:42,"Temperature, water",12.2962999343872,deg C,12.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:43,"Temperature, water",12.2945995330811,deg C,13.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:45,"Temperature, water",12.2931995391846,deg C,13.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:47,"Temperature, water",12.2906999588013,deg C,14.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:48,"Temperature, water",12.2884998321533,deg C,14.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:50,"Temperature, water",12.2878999710083,deg C,15.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:52,"Temperature, water",12.2868995666504,deg C,15.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:53,"Temperature, water",12.2849998474121,deg C,16.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:55,"Temperature, water",12.2828998565674,deg C,16.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:57,"Temperature, water",12.2765998840332,deg C,17.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:44:58,"Temperature, water",12.2788000106812,deg C,17.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:45:00,"Temperature, water",12.2795000076294,deg C,18.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:45:02,"Temperature, water",12.2782001495361,deg C,18.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:45:03,"Temperature, water",12.2798004150391,deg C,19.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:45:05,"Temperature, water",12.2819004058838,deg C,19.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-08-11 20:45:07,"Temperature, water",12.282600402832,deg C,20.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:03,"Temperature, water",12.8942003250122,deg C,1.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:05,"Temperature, water",12.8492002487183,deg C,1.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:07,"Temperature, water",12.9003000259399,deg C,2.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:08,"Temperature, water",12.9090995788574,deg C,2.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:10,"Temperature, water",12.8545999526978,deg C,3.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:12,"Temperature, water",12.7944002151489,deg C,3.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:13,"Temperature, water",12.6659002304077,deg C,4.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:15,"Temperature, water",12.6715002059937,deg C,4.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:17,"Temperature, water",12.6593999862671,deg C,5.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:18,"Temperature, water",12.6507997512817,deg C,5.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:20,"Temperature, water",12.644700050354,deg C,6.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:22,"Temperature, water",12.6470003128052,deg C,6.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:23,"Temperature, water",12.652099609375,deg C,7.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:25,"Temperature, water",12.6548004150391,deg C,7.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:27,"Temperature, water",12.6535997390747,deg C,8.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:28,"Temperature, water",12.6519002914429,deg C,8.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:30,"Temperature, water",12.6504001617432,deg C,9.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:32,"Temperature, water",12.6515998840332,deg C,9.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:33,"Temperature, water",12.6553001403809,deg C,10.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:35,"Temperature, water",12.6590995788574,deg C,10.5,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:37,"Temperature, water",12.6562004089355,deg C,11.0,m,48.0300056078427,-122.616715042346,0.0
ADM001,ADM001,2014-09-03 20:49:38,"Temperature, water",12.6501998901367,deg C,11.5,m,48.0300056078427,-122.616715042346,0.0
